,index,country,province,region_1,year,lat,lon,location,avg_temp,min_temp,max_temp,precipitation_in_mm,wind_average_kmh,wind_peak_kmh,sun_minutes
765,2302.0,South Africa,Stellenbosch,,2005,-33.934444,18.869167,0,,,,,,,
766,2333.0,US,California,South Coast,2012,36.778259,-119.417931,1,24.43598130841121,16.599532710280375,32.544859813084116,0.2700934579439252,10.39018691588785,,
767,2334.0,Spain,Levante,Yecla,2013,37.89502725,-4.760875040624836,1,22.952336448598132,15.145327102803735,31.174299065420556,0.5373831775700935,7.445049504950495,,
768,2342.0,US,New York,Lake Erie,2013,40.7127281,-74.0060152,1,19.642523364485978,14.785046728971963,24.636915887850467,3.0878504672897193,13.748130841121498,,
769,2345.0,US,California,Potter Valley,2014,36.778259,-119.417931,1,25.482710280373833,17.732710280373833,33.40654205607477,0.17523364485981308,11.168224299065418,,
770,2349.0,US,California,Mendocino County,2011,36.778259,-119.417931,1,22.850000000000005,15.344859813084112,30.6126168224299,0.4135514018691589,10.301869158878505,,
771,2350.0,Italy,Veneto,Amarone della Valpolicella,2000,45.666668,12.25,1,19.681308411214957,14.137888198757762,25.498342541436468,19.28095238095238,4.776470588235293,,
772,2352.0,US,Virginia,Monticello,2008,47.52326,-92.536571,1,12.01822429906542,5.5327102803738315,18.054205607476636,0.5780000000000001,10.377570093457944,,
773,2353.0,US,California,Sonoma County-Napa County,2011,36.778259,-119.417931,1,22.850000000000005,15.344859813084112,30.6126168224299,0.4135514018691589,10.301869158878505,,
774,2357.0,US,California,Contra Costa County,2012,36.778259,-119.417931,1,24.43598130841121,16.599532710280375,32.544859813084116,0.2700934579439252,10.39018691588785,,
775,2368.0,France,Beaujolais,Juliénas,2012,46.1186123,4.6156707,1,16.122598870056496,11.626553672316385,21.30338983050848,,8.56590909090909,,
776,2373.0,Italy,Veneto,Valpolicella Classico Superiore Ripasso,2010,45.666668,12.25,1,19.44252336448598,14.671153846153848,25.01658767772512,3.4980952380952384,6.995609756097561,,
777,2379.0,US,Virginia,Virginia,2013,47.52326,-92.536571,1,12.313333333333334,5.642380952380952,18.424285714285713,0.6223300970873786,9.692344497607655,,
778,2395.0,US,Oregon,Eola-Amity Hills,2013,45.4206749,-122.670649,1,16.36121495327103,11.382710280373832,22.425233644859812,1.8817757009345797,9.02570093457944,,
779,2400.0,New Zealand,Marlborough,,2015,-36.7846223,174.723989,0,,,,,,,
780,2406.0,US,America,,2011,33.737886,-87.2525024,1,23.869426751592357,17.044585987261147,32.32484076433121,,4.141666666666667,,
781,2417.0,US,California,Sonoma Valley,2008,36.778259,-119.417931,1,23.722748815165875,15.6107476635514,32.04345794392523,0.06448598130841121,10.412149532710279,,
782,2419.0,US,California,Sonoma County,2008,36.778259,-119.417931,1,23.722748815165875,15.6107476635514,32.04345794392523,0.06448598130841121,10.412149532710279,,
783,2421.0,France,Beaujolais,Beaujolais Rosé,2011,46.1186123,4.6156707,1,17.43793103448276,12.12955665024631,23.1512315270936,,7.970935960591134,,
784,2427.0,France,Beaujolais,Beaujolais,2011,46.1186123,4.6156707,1,17.43793103448276,12.12955665024631,23.1512315270936,,7.970935960591134,,
785,2428.0,US,California,Sonoma Mountain,2011,36.778259,-119.417931,1,22.850000000000005,15.344859813084112,30.6126168224299,0.4135514018691589,10.301869158878505,,
786,2430.0,US,Oregon,Chehalem Mountains,2011,45.4206749,-122.670649,1,15.433177570093457,10.749532710280373,20.871495327102803,1.4939252336448599,9.178504672897196,,
787,2436.0,US,Virginia,Virginia,2011,47.52326,-92.536571,1,13.007009345794392,6.732710280373833,19.19906542056075,0.19800000000000004,9.427570093457945,,
788,2437.0,Austria,Niederösterreich,,2009,48.33,15.75,1,16.189719626168223,11.558659217877095,21.926960784313728,18.3375,,,
789,2455.0,US,Washington,Horse Heaven Hills,2011,38.8950368,-77.0365427,1,21.638785046728977,17.127570093457944,26.689252336448597,3.716355140186915,12.550934579439256,,
790,2457.0,US,California,Sierra Foothills,2011,36.778259,-119.417931,1,22.850000000000005,15.344859813084112,30.6126168224299,0.4135514018691589,10.301869158878505,,
791,2460.0,US,California,Chalk Hill,2011,36.778259,-119.417931,1,22.850000000000005,15.344859813084112,30.6126168224299,0.4135514018691589,10.301869158878505,,
792,2472.0,US,New York,New York,2011,40.7127281,-74.0060152,1,20.615420560747665,15.929439252336447,25.44579439252337,5.715420560747663,13.227102803738317,,
793,2475.0,US,California,Livermore Valley,2011,36.778259,-119.417931,1,22.850000000000005,15.344859813084112,30.6126168224299,0.4135514018691589,10.301869158878505,,
794,2476.0,US,California,Arroyo Seco,2010,36.778259,-119.417931,1,22.446948356807514,14.869158878504672,30.273364485981308,0.3378504672897196,10.761682242990654,,
795,2478.0,US,California,Santa Ynez Valley,2013,36.778259,-119.417931,1,24.64392523364486,16.84906542056075,32.69626168224299,0.024299065420560744,11.090186915887848,,
796,2486.0,Romania,Dealu Mare,,2013,46.7202291,23.1579285,1,,,,,,,
797,2488.0,US,Washington,Wahluke Slope,2012,38.8950368,-77.0365427,1,22.035046728971963,17.304672897196262,27.194859813084115,2.7649532710280376,12.3196261682243,,
798,2501.0,Romania,Panciu,,2012,45.9070912,27.0898993,1,,,,,,,
799,2535.0,Austria,Burgenland,,2014,47.1863428,16.164464,1,15.411940298507464,10.79054726368159,20.682089552238807,,8.647272727272727,,
800,2542.0,US,California,Mendocino,2014,36.778259,-119.417931,1,25.482710280373833,17.732710280373833,33.40654205607477,0.17523364485981308,11.168224299065418,,
801,2543.0,France,Provence,Côtes de Provence,2015,46.0974492,4.5808081,1,16.30048076923077,10.415865384615385,22.215384615384615,,10.079807692307693,,
802,2547.0,Austria,Niederösterreich,,2014,48.33,15.75,1,15.553271028037386,11.38423645320197,21.28732394366197,3.658937198067633,14.838888888888892,,
803,2555.0,US,California,Yountville,2011,36.778259,-119.417931,1,22.850000000000005,15.344859813084112,30.6126168224299,0.4135514018691589,10.301869158878505,,
804,2557.0,US,California,Santa Clara Valley,2010,36.778259,-119.417931,1,22.446948356807514,14.869158878504672,30.273364485981308,0.3378504672897196,10.761682242990654,,
805,2558.0,US,California,Livermore Valley,2014,36.778259,-119.417931,1,25.482710280373833,17.732710280373833,33.40654205607477,0.17523364485981308,11.168224299065418,,
806,2566.0,US,Washington,Red Mountain,2012,38.8950368,-77.0365427,1,22.035046728971963,17.304672897196262,27.194859813084115,2.7649532710280376,12.3196261682243,,
807,2570.0,Italy,Sicily & Sardinia,Isola dei Nuraghi,2013,39.373062,9.157212,1,21.509345794392523,16.777339901477834,26.44694835680751,0.6550239234449761,15.96489361702128,,
808,2575.0,US,California,Santa Cruz Mountains,2011,36.778259,-119.417931,1,22.850000000000005,15.344859813084112,30.6126168224299,0.4135514018691589,10.301869158878505,,
809,2579.0,US,Washington,Yakima Valley,2014,38.8950368,-77.0365427,1,21.49953271028038,16.86214953271028,26.46682242990654,3.255140186915888,12.409345794392525,,
810,2585.0,France,Bordeaux,Fronsac,2011,44.841225,-0.5800364,1,18.418691588785048,13.148130841121494,24.47336448598131,1.1817757009345793,11.133658536585363,,
811,2588.0,Austria,Niederösterreich,,2010,48.33,15.75,1,14.869626168224297,10.475977653631285,19.966831683168316,7.307272727272727,,,
812,2589.0,Germany,Pfalz,,2010,53.8156324,13.3702287,1,13.44766355140187,8.643925233644861,18.198130841121497,2.067289719626168,,,372.39252336448595
813,2601.0,US,California,Green Valley,2011,36.778259,-119.417931,1,22.850000000000005,15.344859813084112,30.6126168224299,0.4135514018691589,10.301869158878505,,
814,2602.0,US,California,Sierra Foothills,2012,36.778259,-119.417931,1,24.43598130841121,16.599532710280375,32.544859813084116,0.2700934579439252,10.39018691588785,,
815,2613.0,Germany,Mosel,,2010,50.7810263,12.4780171,1,13.135981308411212,8.232710280373833,17.949532710280373,2.9766355140186915,,,
816,2616.0,Canada,Ontario,Niagara Peninsula,2004,47.26468685,-53.92039475377365,1,10.497663551401867,7.890654205607476,13.057009345794391,2.884433962264151,21.830898876404493,,
817,2620.0,US,New Jersey,New Jersey,2005,40.0192445,-74.81923825,1,20.047887323943662,15.163380281690142,25.10704225352113,1.4722222222222223,11.793427230046948,,
818,2624.0,US,California,Edna Valley,2006,36.778259,-119.417931,1,23.44716981132075,15.785981308411213,31.211214953271032,0.4411214953271028,10.69626168224299,,
819,2631.0,Australia,South Australia,McLaren Vale,2008,-34.064999,150.814163,0,,,,,,,
820,2633.0,Portugal,Dão,,2009,39.9375585,-7.8638768,1,20.65607476635514,14.614792899408284,27.769194312796213,5.543750000000001,,,
821,2642.0,Australia,South Australia,Adelaide Hills,2009,-34.064999,150.814163,0,,,,,,,
822,2644.0,US,California,Temecula Valley,2008,36.778259,-119.417931,1,23.722748815165875,15.6107476635514,32.04345794392523,0.06448598130841121,10.412149532710279,,
823,2647.0,US,New York,Hudson River Region,2010,40.7127281,-74.0060152,1,21.161214953271028,15.868691588785046,26.398598130841123,2.4383177570093455,14.490654205607477,,
824,2652.0,Portugal,Tejo,,2009,38.7490834,-9.1398309,1,20.429906542056074,16.490654205607477,25.355607476635516,1.2878504672897197,15.879807692307692,,
825,2662.0,US,California,Howell Mountain,2010,36.778259,-119.417931,1,22.446948356807514,14.869158878504672,30.273364485981308,0.3378504672897196,10.761682242990654,,
826,2666.0,Italy,Veneto,Valpolicella Classico Superiore Ripasso,2009,45.666668,12.25,1,20.964485981308417,16.0066985645933,26.604739336492894,2.1402843601895736,6.926108374384237,,
827,2667.0,US,California,Yountville,2008,36.778259,-119.417931,1,23.722748815165875,15.6107476635514,32.04345794392523,0.06448598130841121,10.412149532710279,,
828,2670.0,US,California,Spring Mountain District,2010,36.778259,-119.417931,1,22.446948356807514,14.869158878504672,30.273364485981308,0.3378504672897196,10.761682242990654,,
829,2676.0,US,California,Sonoma Coast,2010,36.778259,-119.417931,1,22.446948356807514,14.869158878504672,30.273364485981308,0.3378504672897196,10.761682242990654,,
830,2681.0,US,California,Mendocino Ridge,2011,36.778259,-119.417931,1,22.850000000000005,15.344859813084112,30.6126168224299,0.4135514018691589,10.301869158878505,,
831,2684.0,Italy,Veneto,Amarone della Valpolicella Classico,2007,45.666668,12.25,1,19.657943925233642,14.7311004784689,24.992018779342718,2.224761904761905,5.668811881188119,,
832,2685.0,Austria,Burgenland,,2010,47.1863428,16.164464,1,14.788020833333334,10.180729166666667,19.9796875,,6.540104166666667,,
833,2688.0,US,California,Spring Mountain District,2009,36.778259,-119.417931,1,23.683644859813086,15.866355140186915,31.635514018691595,0.3303738317757009,10.790186915887853,,
834,2689.0,US,California,Carneros,2005,36.778259,-119.417931,1,22.922535211267604,15.341588785046731,30.61728971962617,0.27102803738317754,11.476635514018692,,
835,2690.0,US,California,Stags Leap District,2010,36.778259,-119.417931,1,22.446948356807514,14.869158878504672,30.273364485981308,0.3378504672897196,10.761682242990654,,
836,2695.0,US,California,Santa Maria Valley,2000,36.778259,-119.417931,1,23.11682242990654,15.36355140186916,30.54813084112149,0.538785046728972,11.305140186915889,,0.0
837,2696.0,US,California,Redwood Valley,2001,36.778259,-119.417931,1,24.004205607476635,15.769626168224299,31.96168224299065,0.26682242990654204,10.73691588785047,,0.0
838,2697.0,US,California,Russian River Valley,2001,36.778259,-119.417931,1,24.004205607476635,15.769626168224299,31.96168224299065,0.26682242990654204,10.73691588785047,,0.0
839,2699.0,US,California,Sonoma Valley,1996,36.778259,-119.417931,1,23.304975124378107,15.289252336448596,31.544859813084113,0.42710280373831777,11.546728971962617,,
840,2700.0,US,California,Napa Valley,2001,36.778259,-119.417931,1,24.004205607476635,15.769626168224299,31.96168224299065,0.26682242990654204,10.73691588785047,,0.0
841,2701.0,US,California,Santa Barbara County,2000,36.778259,-119.417931,1,23.11682242990654,15.36355140186916,30.54813084112149,0.538785046728972,11.305140186915889,,0.0
842,2706.0,US,California,Edna Valley,2001,36.778259,-119.417931,1,24.004205607476635,15.769626168224299,31.96168224299065,0.26682242990654204,10.73691588785047,,0.0
843,2709.0,US,California,Green Valley,2002,36.778259,-119.417931,1,23.41308411214953,15.126168224299066,31.35467289719626,0.07196261682242991,11.305140186915889,,0.0
844,2710.0,US,California,Central Coast,2000,36.778259,-119.417931,1,23.11682242990654,15.36355140186916,30.54813084112149,0.538785046728972,11.305140186915889,,0.0
845,2711.0,US,California,Santa Lucia Highlands,2000,36.778259,-119.417931,1,23.11682242990654,15.36355140186916,30.54813084112149,0.538785046728972,11.305140186915889,,0.0
846,2714.0,US,California,Russian River Valley,2002,36.778259,-119.417931,1,23.41308411214953,15.126168224299066,31.35467289719626,0.07196261682242991,11.305140186915889,,0.0
847,2717.0,Italy,Veneto,Piave,2001,45.666668,12.25,1,19.328504672897193,14.01129943502825,25.49603960396039,10.5,6.722857142857143,,
848,2722.0,US,California,Lodi,2015,36.778259,-119.417931,1,24.21682242990654,16.74859813084112,31.86682242990654,0.3411214953271028,11.126168224299066,,
849,2723.0,France,Bordeaux,Bordeaux Rosé,2015,44.841225,-0.5800364,1,17.57383177570093,12.915420560747663,23.821962616822436,1.4785046728971962,11.040883977900553,,
850,2727.0,US,California,Cucamonga Valley,2009,36.778259,-119.417931,1,23.683644859813086,15.866355140186915,31.635514018691595,0.3303738317757009,10.790186915887853,,
851,2733.0,US,California,Calistoga,2013,36.778259,-119.417931,1,24.64392523364486,16.84906542056075,32.69626168224299,0.024299065420560744,11.090186915887848,,
852,2747.0,Romania,Romania,,2014,45.49288425,21.71999265492126,1,,,,,,,
853,2749.0,Romania,Romania,,2015,45.49288425,21.71999265492126,1,,,,,,,
854,2765.0,US,California,Lodi,2013,36.778259,-119.417931,1,24.64392523364486,16.84906542056075,32.69626168224299,0.024299065420560744,11.090186915887848,,
855,2780.0,Portugal,Alentejano,,2009,38.6976558,-9.35351,1,20.298130841121495,16.340186915887852,25.16728971962617,1.2878504672897197,15.837499999999999,,
856,2786.0,US,California,Dunnigan Hills,2010,36.778259,-119.417931,1,22.446948356807514,14.869158878504672,30.273364485981308,0.3378504672897196,10.761682242990654,,
857,2797.0,US,California,Anderson Valley,2010,36.778259,-119.417931,1,22.446948356807514,14.869158878504672,30.273364485981308,0.3378504672897196,10.761682242990654,,
858,2827.0,France,Bordeaux,Bordeaux Supérieur,2012,44.841225,-0.5800364,1,17.52196261682243,12.902336448598128,22.886915887850463,2.3939252336448598,11.843877551020409,,
859,2837.0,New Zealand,Marlborough,,2016,-36.7846223,174.723989,0,,,,,,,
860,2841.0,France,Beaujolais,Saint-Amour,2015,46.1186123,4.6156707,1,17.716826923076923,12.359134615384615,23.191346153846155,,9.854807692307693,,
861,2842.0,France,Beaujolais,Morgon,2015,46.1186123,4.6156707,1,17.716826923076923,12.359134615384615,23.191346153846155,,9.854807692307693,,
862,2843.0,France,Beaujolais,Chiroubles,2015,46.1186123,4.6156707,1,17.716826923076923,12.359134615384615,23.191346153846155,,9.854807692307693,,
863,2844.0,France,Beaujolais,Fleurie,2015,46.1186123,4.6156707,1,17.716826923076923,12.359134615384615,23.191346153846155,,9.854807692307693,,
864,2848.0,US,Washington,Columbia Valley (WA),2015,38.8950368,-77.0365427,1,22.085981308411217,17.487850467289718,27.16448598130841,3.400934579439252,12.930373831775702,,
865,2866.0,Portugal,Tejo,,2011,38.7490834,-9.1398309,1,20.90233644859813,17.008411214953274,25.873364485981305,1.8803738317757008,16.36601941747573,,
866,2868.0,US,California,Sta. Rita Hills,2011,36.778259,-119.417931,1,22.850000000000005,15.344859813084112,30.6126168224299,0.4135514018691589,10.301869158878505,,
867,2872.0,Italy,Veneto,Soave Classico,2010,45.666668,12.25,1,19.44252336448598,14.671153846153848,25.01658767772512,3.4980952380952384,6.995609756097561,,
868,2874.0,US,California,Sonoma Mountain,2009,36.778259,-119.417931,1,23.683644859813086,15.866355140186915,31.635514018691595,0.3303738317757009,10.790186915887853,,
869,2881.0,US,California,Fiddletown,2011,36.778259,-119.417931,1,22.850000000000005,15.344859813084112,30.6126168224299,0.4135514018691589,10.301869158878505,,
870,2884.0,US,California,Santa Ynez Valley,2011,36.778259,-119.417931,1,22.850000000000005,15.344859813084112,30.6126168224299,0.4135514018691589,10.301869158878505,,
871,2900.0,US,California,Santa Cruz Mountains,2010,36.778259,-119.417931,1,22.446948356807514,14.869158878504672,30.273364485981308,0.3378504672897196,10.761682242990654,,
872,2902.0,Portugal,Minho,,2013,41.6347151,-8.1425725,1,,,,,,,
873,2912.0,Germany,Mosel,,2012,50.7810263,12.4780171,1,13.906074766355138,8.24392523364486,19.32102803738318,2.05981308411215,,,
874,2919.0,Italy,Veneto,Amarone della Valpolicella Classico,2010,45.666668,12.25,1,19.44252336448598,14.671153846153848,25.01658767772512,3.4980952380952384,6.995609756097561,,
875,2922.0,US,Missouri,Augusta,2008,29.6185669,-95.5377215,1,25.54009900990099,20.679207920792084,31.2460396039604,0.6012658227848101,11.755940594059405,,
876,2929.0,US,Texas,Texas,2009,42.032974,-93.581543,1,15.896713615023474,10.446009389671362,21.465258215962443,1.0384057971014493,12.503301886792457,,
877,2932.0,US,California,Lodi,2008,36.778259,-119.417931,1,23.722748815165875,15.6107476635514,32.04345794392523,0.06448598130841121,10.412149532710279,,
878,2936.0,US,Nevada,Nevada,2005,42.0227653,-93.4524342,1,,,,,,,
879,2937.0,US,California,Amador County,2008,36.778259,-119.417931,1,23.722748815165875,15.6107476635514,32.04345794392523,0.06448598130841121,10.412149532710279,,
880,2939.0,US,Virginia,Virginia,2007,47.52326,-92.536571,1,13.57417840375587,6.936150234741785,19.83661971830986,0.11061946902654868,10.550471698113206,,
881,2940.0,US,New York,North Fork of Long Island,2006,40.7127281,-74.0060152,1,19.594835680751178,14.664018691588783,24.596728971962612,3.9242990654205605,15.373364485981309,,
882,2943.0,US,California,Shenandoah Valley (CA),2007,36.778259,-119.417931,1,23.181690140845074,15.255140186915884,31.20233644859813,0.09345794392523366,11.23271028037383,,
883,2944.0,US,Washington,Wahluke Slope,2007,38.8950368,-77.0365427,1,21.462616822429908,16.522429906542058,26.772429906542058,2.413084112149533,12.700000000000001,,
884,2951.0,US,Oregon,Dundee Hills,2004,45.4206749,-122.670649,1,17.61214953271028,12.02429906542056,22.911682242990647,1.3088785046728972,10.431308411214955,,0.0
885,2953.0,Australia,South Australia,Adelaide Plains,2006,-34.064999,150.814163,0,,,,,,,
886,2955.0,US,California,Sonoma County,2004,36.778259,-119.417931,1,23.48738317757009,15.479439252336448,31.302336448598133,0.30327102803738315,11.898130841121494,,0.0
887,2958.0,Australia,South Australia,Clare Valley,2005,-34.064999,150.814163,0,,,,,,,
888,2961.0,US,California,Bennett Valley,2005,36.778259,-119.417931,1,22.922535211267604,15.341588785046731,30.61728971962617,0.27102803738317754,11.476635514018692,,
889,2965.0,Australia,South Australia,South Australia,2004,-34.064999,150.814163,0,,,,,,,
890,2969.0,US,California,Sierra Foothills,2005,36.778259,-119.417931,1,22.922535211267604,15.341588785046731,30.61728971962617,0.27102803738317754,11.476635514018692,,
891,2972.0,US,California,Paso Robles,2004,36.778259,-119.417931,1,23.48738317757009,15.479439252336448,31.302336448598133,0.30327102803738315,11.898130841121494,,0.0
892,2973.0,US,Virginia,Monticello,2005,47.52326,-92.536571,1,12.857487922705314,6.0144927536231885,19.06135265700483,0.2087378640776699,10.914563106796116,,
893,2981.0,Australia,South Australia,Coonawarra,2012,-34.064999,150.814163,0,,,,,,,
894,2982.0,Australia,South Australia,Coonawarra,2013,-34.064999,150.814163,0,,,,,,,
895,2985.0,US,California,Red Hills Lake County,2012,36.778259,-119.417931,1,24.43598130841121,16.599532710280375,32.544859813084116,0.2700934579439252,10.39018691588785,,
896,2993.0,Australia,South Australia,Padthaway,2013,-34.064999,150.814163,0,,,,,,,
897,2994.0,US,California,North Coast,2013,36.778259,-119.417931,1,24.64392523364486,16.84906542056075,32.69626168224299,0.024299065420560744,11.090186915887848,,
898,3002.0,Spain,Catalonia,Priorat,2012,41.390205,2.154007,1,21.44906542056075,17.459345794392522,25.259345794392523,1.711214953271028,14.4175,,
899,3007.0,US,Washington,Walla Walla Valley (WA),2009,38.8950368,-77.0365427,1,20.178504672897194,15.787850467289722,25.111214953271023,3.642056074766355,12.631308411214954,,
900,3025.0,Austria,Weinviertel,,2011,48.4653367,16.28614802566092,1,16.78317757009346,12.195794392523363,22.263084112149535,1.9728971962616821,,,
901,3031.0,Portugal,Bucelas,,2013,38.9016248,-9.118728,1,19.592990654205607,15.482242990654205,24.783644859813087,1.5724299065420562,15.988571428571431,,
902,3039.0,Portugal,Lisboa,,2014,38.7077507,-9.1365919,1,18.79004739336493,16.695327102803738,24.63878504672897,1.6018691588785048,15.560096153846153,,
903,3041.0,US,Washington,Ancient Lakes,2015,38.8950368,-77.0365427,1,22.085981308411217,17.487850467289718,27.16448598130841,3.400934579439252,12.930373831775702,,
904,3042.0,US,California,Mendocino County,2013,36.778259,-119.417931,1,24.64392523364486,16.84906542056075,32.69626168224299,0.024299065420560744,11.090186915887848,,
905,3044.0,France,Beaujolais,Chénas,2015,46.1186123,4.6156707,1,17.716826923076923,12.359134615384615,23.191346153846155,,9.854807692307693,,
906,3047.0,US,Washington,Washington,2015,38.8950368,-77.0365427,1,22.085981308411217,17.487850467289718,27.16448598130841,3.400934579439252,12.930373831775702,,
907,3048.0,US,California,Paso Robles,2015,36.778259,-119.417931,1,24.21682242990654,16.74859813084112,31.86682242990654,0.3411214953271028,11.126168224299066,,
908,3049.0,Portugal,Lisboa,,2010,38.7077507,-9.1365919,1,20.758878504672897,16.684112149532712,25.314485981308408,1.8570093457943924,16.318446601941744,,
909,3051.0,Germany,Pfalz,,2014,53.8156324,13.3702287,1,14.732710280373833,10.226168224299066,19.490654205607477,2.041588785046729,,,387.196261682243
910,3061.0,US,California,Rutherford,2008,36.778259,-119.417931,1,23.722748815165875,15.6107476635514,32.04345794392523,0.06448598130841121,10.412149532710279,,
911,3070.0,US,California,Sierra Foothills,2008,36.778259,-119.417931,1,23.722748815165875,15.6107476635514,32.04345794392523,0.06448598130841121,10.412149532710279,,
912,3073.0,US,California,Sta. Rita Hills,2008,36.778259,-119.417931,1,23.722748815165875,15.6107476635514,32.04345794392523,0.06448598130841121,10.412149532710279,,
913,3077.0,US,California,Livermore Valley,2007,36.778259,-119.417931,1,23.181690140845074,15.255140186915884,31.20233644859813,0.09345794392523366,11.23271028037383,,
914,3079.0,US,Washington,Yakima Valley,2006,38.8950368,-77.0365427,1,20.551173708920185,15.824299065420563,25.646728971962617,4.190654205607476,13.424299065420561,,
915,3081.0,US,California,Knights Valley,2008,36.778259,-119.417931,1,23.722748815165875,15.6107476635514,32.04345794392523,0.06448598130841121,10.412149532710279,,
916,3082.0,Italy,Veneto,Valpolicella Superiore,2007,45.666668,12.25,1,19.657943925233642,14.7311004784689,24.992018779342718,2.224761904761905,5.668811881188119,,
917,3083.0,Italy,Veneto,Valpolicella Classico Superiore Ripasso,2007,45.666668,12.25,1,19.657943925233642,14.7311004784689,24.992018779342718,2.224761904761905,5.668811881188119,,
918,3090.0,Italy,Veneto,Amarone della Valpolicella,2005,45.666668,12.25,1,18.90046728971963,13.86734693877551,24.150471698113204,3.3569444444444443,6.821761658031088,,
919,3091.0,Italy,Veneto,Amarone della Valpolicella Classico,2006,45.666668,12.25,1,19.746728971962614,14.971028037383178,24.769483568075117,2.141899441340782,5.6125603864734295,,
920,3092.0,Australia,Victoria,Yarra Valley,2008,-21.2309116,148.9741517,0,,,,,,,
921,3095.0,Italy,Veneto,Amarone della Valpolicella Classico,2005,45.666668,12.25,1,18.90046728971963,13.86734693877551,24.150471698113204,3.3569444444444443,6.821761658031088,,
922,3096.0,Italy,Veneto,Amarone della Valpolicella,2006,45.666668,12.25,1,19.746728971962614,14.971028037383178,24.769483568075117,2.141899441340782,5.6125603864734295,,
923,3101.0,US,California,Santa Cruz Mountains,2007,36.778259,-119.417931,1,23.181690140845074,15.255140186915884,31.20233644859813,0.09345794392523366,11.23271028037383,,
924,3102.0,Chile,Peumo,,2007,-34.3959163,-71.1694264,0,,,,,,,
925,3106.0,Italy,Veneto,Valpolicella Classico Superiore,2006,45.666668,12.25,1,19.746728971962614,14.971028037383178,24.769483568075117,2.141899441340782,5.6125603864734295,,
926,3109.0,France,Alsace,Alsace,2006,48.684872850000005,2.17560777527428,1,16.61121495327103,12.32943925233645,21.129439252336446,1.5579439252336447,12.929756097560976,,
927,3111.0,France,Bordeaux,Bordeaux Supérieur,2011,44.841225,-0.5800364,1,18.418691588785048,13.148130841121494,24.47336448598131,1.1817757009345793,11.133658536585363,,
928,3123.0,US,California,Lodi,2011,36.778259,-119.417931,1,22.850000000000005,15.344859813084112,30.6126168224299,0.4135514018691589,10.301869158878505,,
929,3125.0,US,Oregon,Willamette Valley,2011,45.4206749,-122.670649,1,15.433177570093457,10.749532710280373,20.871495327102803,1.4939252336448599,9.178504672897196,,
930,3126.0,US,Oregon,Rogue Valley,2010,45.4206749,-122.670649,1,15.20514018691589,10.563084112149534,20.819626168224296,2.368224299065421,9.773831775700936,,
931,3133.0,France,Bordeaux,Bordeaux Blanc,2012,44.841225,-0.5800364,1,17.52196261682243,12.902336448598128,22.886915887850463,2.3939252336448598,11.843877551020409,,
932,3137.0,Austria,Südsteiermark,,2006,46.774124,15.667152141167598,1,16.326168224299067,10.849065420560747,21.898598130841123,2.967289719626168,7.3772511848341225,,
933,3142.0,US,California,Livermore Valley,2004,36.778259,-119.417931,1,23.48738317757009,15.479439252336448,31.302336448598133,0.30327102803738315,11.898130841121494,,0.0
934,3143.0,US,Washington,Washington,2005,38.8950368,-77.0365427,1,21.16588785046729,16.41588785046729,25.957943925233646,3.5313084112149533,13.116355140186917,,0.0
935,3153.0,US,Washington,Wahluke Slope,2006,38.8950368,-77.0365427,1,20.551173708920185,15.824299065420563,25.646728971962617,4.190654205607476,13.424299065420561,,
936,3161.0,Italy,Veneto,Prosecco,2010,45.666668,12.25,1,19.44252336448598,14.671153846153848,25.01658767772512,3.4980952380952384,6.995609756097561,,
937,3164.0,US,California,Sonoma-Napa,2008,36.778259,-119.417931,1,23.722748815165875,15.6107476635514,32.04345794392523,0.06448598130841121,10.412149532710279,,
938,3166.0,Italy,Veneto,Conegliano Valdobbiadene Prosecco Superiore,2011,45.666668,12.25,1,20.5981308411215,15.146478873239438,26.751401869158876,2.165727699530516,6.682439024390244,,
939,3178.0,US,California,Paicines,2008,36.778259,-119.417931,1,23.722748815165875,15.6107476635514,32.04345794392523,0.06448598130841121,10.412149532710279,,
940,3180.0,France,Beaujolais,Juliénas,2015,46.1186123,4.6156707,1,17.716826923076923,12.359134615384615,23.191346153846155,,9.854807692307693,,
941,3187.0,Austria,Südsteiermark,,2015,46.774124,15.667152141167598,1,16.737383177570095,11.318691588785045,22.008411214953274,3.1780373831775703,9.380281690140846,,
942,3194.0,US,California,Sonoma Coast,2013,36.778259,-119.417931,1,24.64392523364486,16.84906542056075,32.69626168224299,0.024299065420560744,11.090186915887848,,
943,3203.0,US,Washington,Wahluke Slope,2014,38.8950368,-77.0365427,1,21.49953271028038,16.86214953271028,26.46682242990654,3.255140186915888,12.409345794392525,,
944,3216.0,Spain,Catalonia,Priorat,2009,41.390205,2.154007,1,20.743457943925232,17.113084112149533,25.06728971962617,0.9957943925233645,13.831404958677686,,
945,3219.0,France,Provence,Côtes de Provence,2012,46.0974492,4.5808081,1,16.122598870056496,11.626553672316385,21.30338983050848,,8.56590909090909,,
946,3220.0,France,Bordeaux,Côtes de Bourg,2010,44.841225,-0.5800364,1,17.42336448598131,12.263551401869162,23.172897196261683,1.485981308411215,11.28069306930693,,
947,3236.0,Chile,San Antonio,,2011,-33.5932016,-71.6288148,0,,,,,,,
948,3249.0,US,California,Placer County,2013,36.778259,-119.417931,1,24.64392523364486,16.84906542056075,32.69626168224299,0.024299065420560744,11.090186915887848,,
